,Slice,x-grid,y-grid,Poren,num Black pixels
0,348,0,0,1,876
1,349,0,0,1,781
2,350,0,0,1,509
3,351,0,0,1,355
4,352,0,0,1,201
5,353,0,0,1,259
6,354,0,0,1,450
7,355,0,0,1,359
8,356,0,0,1,273
9,357,0,0,1,196
10,358,0,0,1,431
11,359,0,0,1,709
12,360,0,0,1,520
13,361,0,0,1,540
14,362,0,0,1,705
15,363,0,0,1,753
16,364,0,0,1,202
17,365,0,0,1,112
18,366,0,0,1,53
19,367,0,0,1,69
20,368,0,0,1,278
21,369,0,0,1,656
22,370,0,0,1,698
23,371,0,0,1,456
24,372,0,0,1,205
25,373,0,0,1,130
26,374,0,0,1,53
27,375,0,0,1,131
28,376,0,0,0,28
29,377,0,0,1,71
30,378,0,0,1,210
31,379,0,0,1,59
32,380,0,0,0,18
33,381,0,0,1,81
34,382,0,0,1,229
35,383,0,0,1,176
36,384,0,0,1,105
37,385,0,0,1,492
38,386,0,0,1,333
39,387,0,0,1,249
40,388,0,0,1,266
41,389,0,0,1,222
42,390,0,0,1,322
43,391,0,0,1,452
44,392,0,0,1,340
45,393,0,0,1,426
46,394,0,0,1,284
47,395,0,0,1,47
48,396,0,0,1,115
49,397,0,0,1,49
50,398,0,0,1,110
51,399,0,0,1,56
52,400,0,0,1,231
53,401,0,0,1,592
54,402,0,0,1,1673
55,403,0,0,1,1050
56,404,0,0,1,407
57,405,0,0,1,225
58,406,0,0,1,70
59,407,0,0,1,78
60,408,0,0,1,97
61,409,0,0,1,92
62,410,0,0,1,518
63,411,0,0,1,484
64,412,0,0,1,362
65,413,0,0,1,305
66,414,0,0,1,339
67,415,0,0,1,172
68,416,0,0,1,88
69,417,0,0,1,104
70,418,0,0,1,53
71,419,0,0,1,340
72,420,0,0,1,1126
73,421,0,0,1,954
74,422,0,0,1,522
75,423,0,0,1,89
76,424,0,0,1,129
77,425,0,0,0,34
78,426,0,0,0,29
79,427,0,0,1,238
80,428,0,0,1,195
81,429,0,0,1,91
82,430,0,0,0,20
83,431,0,0,1,539
84,432,0,0,1,1004
85,433,0,0,1,1419
86,434,0,0,1,1028
87,435,0,0,1,573
88,436,0,0,1,186
89,437,0,0,1,266
90,438,0,0,1,224
91,439,0,0,1,72
92,440,0,0,1,150
93,441,0,0,1,328
94,442,0,0,1,322
95,443,0,0,1,241
96,444,0,0,1,270
97,445,0,0,1,596
98,446,0,0,1,274
99,447,0,0,1,55
100,448,0,0,0,30
101,449,0,0,1,96
102,450,0,0,1,172
103,451,0,0,1,72
104,452,0,0,1,201
105,453,0,0,1,297
106,454,0,0,1,473
107,455,0,0,1,432
108,456,0,0,1,920
109,457,0,0,1,938
110,458,0,0,1,608
111,459,0,0,1,392
112,460,0,0,1,290
113,461,0,0,1,110
114,462,0,0,1,74
115,463,0,0,1,67
116,464,0,0,0,21
117,465,0,0,1,76
118,466,0,0,1,251
119,467,0,0,1,110
120,468,0,0,1,94
121,469,0,0,1,67
122,470,0,0,0,35
123,471,0,0,0,17
124,472,0,0,1,113
125,473,0,0,1,63
126,474,0,0,1,85
127,475,0,0,1,50
128,476,0,0,1,182
129,477,0,0,1,289
130,478,0,0,1,159
131,479,0,0,1,89
132,480,0,0,1,47
133,481,0,0,1,112
134,482,0,0,1,88
135,483,0,0,1,82
136,484,0,0,1,404
137,485,0,0,1,464
138,486,0,0,1,589
139,487,0,0,1,145
140,488,0,0,1,41
141,489,0,0,1,78
142,490,0,0,1,189
143,491,0,0,1,90
144,492,0,0,0,38
145,493,0,0,0,21
146,494,0,0,0,16
147,495,0,0,1,43
148,496,0,0,0,4
149,497,0,0,1,88
150,498,0,0,0,28
151,499,0,0,0,31
152,500,0,0,0,19
153,501,0,0,1,117
154,502,0,0,1,82
155,503,0,0,0,12
156,504,0,0,1,49
157,505,0,0,0,29
158,506,0,0,0,11
159,507,0,0,0,13
160,508,0,0,1,523
161,509,0,0,1,551
