,Slice,x-grid,y-grid,Poren,num Black pixels
0,399,0,0,1,925
1,400,0,0,1,629
2,401,0,0,1,466
3,402,0,0,1,450
4,403,0,0,1,340
5,404,0,0,1,445
6,405,0,0,1,700
7,406,0,0,1,1263
8,407,0,0,1,1504
9,408,0,0,1,1295
10,409,0,0,1,948
11,410,0,0,1,843
12,411,0,0,1,844
13,412,0,0,1,569
14,413,0,0,1,499
15,414,0,0,1,1235
16,415,0,0,1,1357
17,416,0,0,1,1656
18,417,0,0,1,1538
19,418,0,0,1,946
20,419,0,0,1,734
21,420,0,0,1,561
22,421,0,0,1,338
23,422,0,0,1,531
24,423,0,0,1,537
25,424,0,0,1,537
26,425,0,0,1,856
27,426,0,0,1,789
28,427,0,0,1,754
29,428,0,0,1,694
30,429,0,0,1,665
31,430,0,0,1,400
32,431,0,0,1,412
33,432,0,0,1,401
34,433,0,0,1,304
35,434,0,0,1,669
36,435,0,0,1,510
37,436,0,0,1,547
38,437,0,0,1,218
39,438,0,0,1,337
40,439,0,0,1,200
41,440,0,0,1,287
42,441,0,0,1,593
43,442,0,0,1,483
44,443,0,0,1,523
45,444,0,0,1,242
46,445,0,0,1,187
47,446,0,0,1,301
48,447,0,0,1,403
49,448,0,0,1,535
50,449,0,0,1,252
51,450,0,0,1,229
52,451,0,0,1,548
53,452,0,0,1,278
54,453,0,0,1,524
55,454,0,0,1,434
56,455,0,0,1,190
57,456,0,0,1,217
58,457,0,0,1,200
59,458,0,0,1,573
60,459,0,0,1,701
61,460,0,0,1,1090
62,461,0,0,1,879
63,462,0,0,1,665
64,463,0,0,1,300
65,464,0,0,1,179
66,465,0,0,1,84
67,466,0,0,1,312
68,467,0,0,1,250
69,468,0,0,1,395
70,469,0,0,1,285
71,470,0,0,1,222
72,471,0,0,1,208
73,472,0,0,1,532
74,473,0,0,1,963
75,474,0,0,1,773
76,475,0,0,1,1133
77,476,0,0,1,1411
78,477,0,0,1,1274
79,478,0,0,1,991
80,479,0,0,1,402
81,480,0,0,1,181
82,481,0,0,1,190
83,482,0,0,1,263
84,483,0,0,1,155
85,484,0,0,1,73
86,485,0,0,0,47
87,486,0,0,1,90
88,487,0,0,1,134
89,488,0,0,1,816
90,489,0,0,1,505
91,490,0,0,1,349
92,491,0,0,1,247
93,492,0,0,1,172
94,493,0,0,1,250
95,494,0,0,1,70
96,495,0,0,1,222
97,496,0,0,1,601
98,497,0,0,1,510
99,498,0,0,1,460
100,499,0,0,1,345
101,500,0,0,1,522
102,501,0,0,1,926
103,502,0,0,1,580
104,503,0,0,1,273
105,504,0,0,1,484
106,505,0,0,1,844
107,506,0,0,1,994
108,507,0,0,1,581
109,508,0,0,1,175
110,509,0,0,0,39
111,510,0,0,0,36
112,511,0,0,0,36
113,512,0,0,1,92
114,513,0,0,0,50
115,514,0,0,1,229
116,515,0,0,1,704
117,516,0,0,1,1147
118,517,0,0,1,619
119,518,0,0,1,249
120,519,0,0,1,89
121,520,0,0,0,22
122,521,0,0,0,10
123,522,0,0,0,33
124,523,0,0,0,48
125,524,0,0,0,27
126,525,0,0,0,14
127,526,0,0,0,20
128,527,0,0,0,20
129,528,0,0,0,38
130,529,0,0,0,17
131,530,0,0,1,68
132,531,0,0,1,488
133,532,0,0,1,2193
134,533,0,0,1,2489
135,534,0,0,1,1228
136,535,0,0,1,470
137,536,0,0,1,141
138,537,0,0,0,33
139,538,0,0,0,24
140,539,0,0,1,149
141,540,0,0,1,70
142,541,0,0,1,86
143,542,0,0,0,33
144,543,0,0,0,28
145,544,0,0,1,165
146,545,0,0,1,101
147,546,0,0,1,109
148,547,0,0,1,161
149,548,0,0,1,229
150,549,0,0,1,234
151,550,0,0,1,278
152,551,0,0,1,451
153,552,0,0,1,235
154,553,0,0,1,402
155,554,0,0,1,683
156,555,0,0,1,364
157,556,0,0,1,104
158,557,0,0,1,544
159,558,0,0,1,2568
160,559,0,0,1,2459
161,560,0,0,1,1590
162,561,0,0,1,758
163,562,0,0,1,304
164,563,0,0,0,35
165,564,0,0,0,20
166,565,0,0,1,145
167,566,0,0,1,114
168,567,0,0,1,289
169,568,0,0,1,764
170,569,0,0,1,637
171,570,0,0,1,253
172,571,0,0,1,175
173,572,0,0,1,143
174,573,0,0,1,108
175,574,0,0,0,36
176,575,0,0,1,79
177,576,0,0,0,25
178,577,0,0,0,18
179,578,0,0,1,182
180,579,0,0,1,350
181,580,0,0,1,351
182,581,0,0,1,206
183,582,0,0,1,128
184,583,0,0,1,195
185,584,0,0,1,117
186,585,0,0,1,54
187,586,0,0,1,136
188,587,0,0,1,115
189,588,0,0,1,71
190,589,0,0,1,66
191,590,0,0,1,70
192,591,0,0,1,207
193,592,0,0,0,42
194,593,0,0,0,20
195,594,0,0,1,76
196,595,0,0,1,112
197,596,0,0,1,147
198,597,0,0,1,121
199,598,0,0,1,181
200,599,0,0,1,355
201,600,0,0,1,165
202,601,0,0,1,138
203,602,0,0,1,218
204,603,0,0,0,30
205,604,0,0,0,34
206,605,0,0,1,234
207,606,0,0,1,91
208,607,0,0,1,318
209,608,0,0,1,245
210,609,0,0,0,24
211,610,0,0,0,19
212,611,0,0,0,26
213,612,0,0,0,25
214,613,0,0,1,267
215,614,0,0,1,916
216,615,0,0,1,281
217,616,0,0,1,97
218,617,0,0,1,349
219,618,0,0,1,155
220,619,0,0,1,271
221,620,0,0,1,451
222,621,0,0,1,687
223,622,0,0,1,657
224,623,0,0,1,970
225,624,0,0,1,557
226,625,0,0,1,227
227,626,0,0,1,141
228,627,0,0,0,28
229,628,0,0,0,15
230,629,0,0,1,84
231,630,0,0,0,29
232,631,0,0,0,48
233,632,0,0,0,32
234,633,0,0,1,188
235,634,0,0,1,452
236,635,0,0,0,48
237,636,0,0,1,54
238,637,0,0,1,239
239,638,0,0,1,177
240,639,0,0,1,61
241,640,0,0,0,16
242,641,0,0,1,74
243,642,0,0,1,188
244,643,0,0,1,56
245,644,0,0,0,27
246,645,0,0,0,23
247,646,0,0,0,21
248,647,0,0,1,63
249,648,0,0,0,42
250,649,0,0,1,80
251,650,0,0,1,78
252,651,0,0,1,55
253,652,0,0,0,20
254,653,0,0,0,19
255,654,0,0,0,23
256,655,0,0,0,18
257,656,0,0,1,60
258,657,0,0,0,36
259,658,0,0,1,444
260,659,0,0,1,194
261,660,0,0,1,58
262,661,0,0,1,70
263,662,0,0,0,33
264,663,0,0,0,32
