,Slice,x-grid,y-grid,Poren,num Black pixels
0,381,0,0,0,32
1,382,0,0,1,106
2,383,0,0,0,23
3,384,0,0,0,15
4,385,0,0,0,16
5,386,0,0,0,44
6,387,0,0,1,108
7,388,0,0,1,156
8,389,0,0,0,45
9,390,0,0,1,52
10,391,0,0,0,30
11,392,0,0,0,44
12,393,0,0,1,65
13,394,0,0,0,23
14,395,0,0,1,205
15,396,0,0,1,249
16,397,0,0,1,817
17,398,0,0,1,974
18,399,0,0,1,228
19,400,0,0,1,158
20,401,0,0,1,46
21,402,0,0,0,5
22,403,0,0,1,66
23,404,0,0,1,81
24,405,0,0,1,88
25,406,0,0,1,592
26,407,0,0,1,842
27,408,0,0,1,616
28,409,0,0,1,250
29,410,0,0,1,116
30,411,0,0,1,674
31,412,0,0,1,652
32,413,0,0,1,387
33,414,0,0,1,171
34,415,0,0,1,62
35,416,0,0,1,120
36,417,0,0,1,107
37,418,0,0,1,164
38,419,0,0,1,104
39,420,0,0,1,115
40,421,0,0,1,481
41,422,0,0,1,408
42,423,0,0,1,88
43,424,0,0,1,86
44,425,0,0,1,698
45,426,0,0,1,1136
46,427,0,0,1,1051
47,428,0,0,1,619
48,429,0,0,1,325
49,430,0,0,1,207
50,431,0,0,1,168
51,432,0,0,1,99
52,433,0,0,1,338
53,434,0,0,1,546
54,435,0,0,1,441
55,436,0,0,1,49
56,437,0,0,1,51
57,438,0,0,1,62
58,439,0,0,1,62
59,440,0,0,0,11
60,441,0,0,1,98
61,442,0,0,1,236
62,443,0,0,1,190
63,444,0,0,1,84
64,445,0,0,0,23
65,446,0,0,1,197
66,447,0,0,1,77
67,448,0,0,1,180
68,449,0,0,1,434
69,450,0,0,1,145
70,451,0,0,0,12
71,452,0,0,1,65
72,453,0,0,1,70
73,454,0,0,1,49
74,455,0,0,1,66
75,456,0,0,1,64
76,457,0,0,1,251
77,458,0,0,1,71
78,459,0,0,0,4
79,460,0,0,0,6
80,461,0,0,1,241
81,462,0,0,1,80
82,463,0,0,1,58
83,464,0,0,1,155
84,465,0,0,0,10
85,466,0,0,0,0
86,467,0,0,0,2
87,468,0,0,0,15
88,469,0,0,1,71
89,470,0,0,1,142
90,471,0,0,0,23
91,472,0,0,0,0
92,473,0,0,0,12
93,474,0,0,0,36
94,475,0,0,0,8
95,476,0,0,0,3
96,477,0,0,1,81
97,478,0,0,0,45
98,479,0,0,1,286
99,480,0,0,1,1085
100,481,0,0,1,782
101,482,0,0,1,319
102,483,0,0,1,174
103,484,0,0,1,81
104,485,0,0,0,35
105,486,0,0,1,385
106,487,0,0,1,206
107,488,0,0,1,97
108,489,0,0,1,77
109,490,0,0,0,24
110,491,0,0,0,21
111,492,0,0,0,1
112,493,0,0,1,68
113,494,0,0,0,27
114,495,0,0,0,0
115,496,0,0,0,7
116,497,0,0,0,16
117,498,0,0,1,260
118,499,0,0,1,200
119,500,0,0,1,53
120,501,0,0,1,224
121,502,0,0,1,281
122,503,0,0,1,339
123,504,0,0,1,118
124,505,0,0,1,96
125,506,0,0,1,109
126,507,0,0,1,60
127,508,0,0,0,4
128,509,0,0,0,22
129,510,0,0,0,4
130,511,0,0,0,0
131,512,0,0,0,27
132,513,0,0,0,8
133,514,0,0,0,0
134,515,0,0,0,0
135,516,0,0,0,0
136,517,0,0,0,0
137,518,0,0,0,4
138,519,0,0,0,10
139,520,0,0,0,2
140,521,0,0,0,8
141,522,0,0,0,17
142,523,0,0,1,82
143,524,0,0,0,3
144,525,0,0,0,0
145,526,0,0,1,177
146,527,0,0,0,0
147,528,0,0,0,36
