,Slice,x-grid,y-grid,Poren,num Black pixels
0,376,0,0,1,2067
1,377,0,0,1,1251
2,378,0,0,1,849
3,379,0,0,1,426
4,380,0,0,1,180
5,381,0,0,1,57
6,382,0,0,0,9
7,383,0,0,1,153
8,384,0,0,1,311
9,385,0,0,1,146
10,386,0,0,1,64
11,387,0,0,0,31
12,388,0,0,1,351
13,389,0,0,1,563
14,390,0,0,1,145
15,391,0,0,1,41
16,392,0,0,1,43
17,393,0,0,1,37
18,394,0,0,1,410
19,395,0,0,1,228
20,396,0,0,1,55
21,397,0,0,0,27
22,398,0,0,1,185
23,399,0,0,1,415
24,400,0,0,1,386
25,401,0,0,1,248
26,402,0,0,1,143
27,403,0,0,1,123
28,404,0,0,1,264
29,405,0,0,1,108
30,406,0,0,1,108
31,407,0,0,1,126
32,408,0,0,1,44
33,409,0,0,1,57
34,410,0,0,1,128
35,411,0,0,1,169
36,412,0,0,1,241
37,413,0,0,0,30
38,414,0,0,0,12
39,415,0,0,1,44
40,416,0,0,0,20
41,417,0,0,1,73
42,418,0,0,1,103
43,419,0,0,1,208
44,420,0,0,1,45
45,421,0,0,1,82
46,422,0,0,1,113
47,423,0,0,1,247
48,424,0,0,1,185
49,425,0,0,0,32
50,426,0,0,1,105
51,427,0,0,1,89
52,428,0,0,0,8
53,429,0,0,1,218
54,430,0,0,1,141
55,431,0,0,0,32
56,432,0,0,1,221
57,433,0,0,1,115
58,434,0,0,1,63
59,435,0,0,1,66
60,436,0,0,0,28
61,437,0,0,1,151
62,438,0,0,1,257
63,439,0,0,1,445
64,440,0,0,1,182
65,441,0,0,1,273
66,442,0,0,1,491
67,443,0,0,1,233
68,444,0,0,0,31
69,445,0,0,1,133
70,446,0,0,1,403
71,447,0,0,1,547
72,448,0,0,1,251
73,449,0,0,1,123
74,450,0,0,1,206
75,451,0,0,1,91
76,452,0,0,1,143
77,453,0,0,1,122
78,454,0,0,1,89
79,455,0,0,1,207
80,456,0,0,1,329
81,457,0,0,1,168
82,458,0,0,1,50
83,459,0,0,0,24
84,460,0,0,0,30
85,461,0,0,1,44
86,462,0,0,0,28
87,463,0,0,1,90
88,464,0,0,0,24
89,465,0,0,0,6
90,466,0,0,0,10
91,467,0,0,1,44
92,468,0,0,1,133
93,469,0,0,1,143
94,470,0,0,1,423
95,471,0,0,1,306
96,472,0,0,1,44
97,473,0,0,0,18
98,474,0,0,1,66
99,475,0,0,0,4
100,476,0,0,1,42
101,477,0,0,1,134
102,478,0,0,1,121
103,479,0,0,1,66
104,480,0,0,1,40
105,481,0,0,1,187
106,482,0,0,1,140
107,483,0,0,1,216
108,484,0,0,1,1456
109,485,0,0,1,1169
110,486,0,0,1,774
111,487,0,0,1,367
112,488,0,0,1,289
113,489,0,0,1,365
114,490,0,0,1,184
115,491,0,0,1,44
116,492,0,0,1,69
117,493,0,0,1,104
118,494,0,0,1,177
119,495,0,0,1,367
120,496,0,0,1,623
121,497,0,0,1,668
122,498,0,0,1,549
123,499,0,0,1,240
124,500,0,0,1,43
125,501,0,0,1,63
126,502,0,0,1,66
127,503,0,0,0,18
128,504,0,0,1,51
129,505,0,0,0,1
130,506,0,0,0,5
131,507,0,0,0,16
132,508,0,0,1,52
133,509,0,0,1,132
134,510,0,0,1,118
135,511,0,0,1,58
136,512,0,0,0,21
137,513,0,0,1,53
138,514,0,0,0,8
139,515,0,0,0,11
140,516,0,0,0,15
141,517,0,0,0,22
142,518,0,0,0,18
143,519,0,0,0,27
144,520,0,0,0,31
145,521,0,0,1,63
146,522,0,0,0,20
147,523,0,0,0,2
148,524,0,0,1,38
149,525,0,0,0,13
150,526,0,0,1,88
151,527,0,0,1,81
152,528,0,0,1,220
153,529,0,0,1,238
154,530,0,0,1,83
155,531,0,0,0,15
156,532,0,0,0,2
157,533,0,0,0,9
158,534,0,0,0,2
159,535,0,0,0,1
160,536,0,0,0,8
161,537,0,0,0,9
162,538,0,0,0,25
163,539,0,0,0,2
164,540,0,0,0,7
165,541,0,0,0,30
166,542,0,0,0,0
167,543,0,0,0,10
168,544,0,0,0,1
169,545,0,0,1,66
170,546,0,0,0,23
171,547,0,0,0,17
172,548,0,0,0,13
173,549,0,0,0,0
174,550,0,0,0,16
175,551,0,0,0,0
176,552,0,0,0,0
177,553,0,0,0,8
178,554,0,0,0,4
179,555,0,0,0,0
180,556,0,0,0,11
181,557,0,0,1,40
182,558,0,0,1,41
183,559,0,0,0,19
184,560,0,0,0,19
185,561,0,0,0,7
186,562,0,0,0,10
187,563,0,0,0,3
188,564,0,0,0,8
189,565,0,0,0,10
190,566,0,0,1,35
191,567,0,0,0,26
192,568,0,0,0,11
193,569,0,0,0,3
194,570,0,0,0,0
195,571,0,0,1,136
196,572,0,0,1,497
197,573,0,0,1,436
198,574,0,0,1,301
199,575,0,0,1,336
200,576,0,0,1,336
201,577,0,0,1,127
202,578,0,0,0,13
203,579,0,0,0,2
204,580,0,0,0,2
205,581,0,0,0,5
206,582,0,0,0,1
207,583,0,0,0,11
208,584,0,0,0,10
209,585,0,0,0,8
210,586,0,0,0,18
211,587,0,0,1,147
212,588,0,0,1,150
213,589,0,0,0,2
214,590,0,0,0,1
215,591,0,0,0,2
216,592,0,0,0,7
217,593,0,0,0,3
